pickup_date,entity_mapping,commodity,vehicle_type,pickup_city,destination_city,effective_dest,effective_lane,load_type,distance,weight,total_carrier_price,cpk,cost_per_km,days_ago,lane,pickup_province,dest_province,is_core,domestic_price,domestic_method,total_shipper_price,container,true_drop_off,gb
2021-04-20 11:23:00,Ports,المنسوجات,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,733.976,27.0,1200.0,1.6349308424253655,1.6349308424253655,1924,جدة → جدة,Makkah Province,Makkah Province,True,1492.4321513744012,Domestic_all_time,1500.0,1,Yanbu,1500.0
2021-01-12 13:32:00,Ports,مواد بناء,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,202.359,27.0,550.0,2.7179418755775626,2.7179418755775626,2022,جدة → جدة,Makkah Province,Makkah Province,True,354.92109196011296,Global_CPK,700.0,1,Jeddah,700.0
2021-11-01 17:52:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,344.537,0.0,800.0,2.3219567129219794,2.3219567129219794,1728,جدة → جدة,Makkah Province,Makkah Province,True,1498.0390622282514,Domestic_all_time,1000.0,1,Rabigh,1000.0
2021-04-13 21:35:00,Ports,معدات,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,87.485,0.0,750.0,8.572898211121906,8.572898211121906,1930,جدة → جدة,Makkah Province,Makkah Province,True,153.44151596978875,Global_CPK,800.0,1,Jeddah,800.0
2021-09-09 20:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,730.641,0.0,1100.0,1.5055273383234722,1.5055273383234722,1781,جدة → جدة,Makkah Province,Makkah Province,True,1485.6509198016608,Domestic_all_time,1475.0,1,Yanbu,1475.0
2021-04-05 05:21:00,Ports,زجاج,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,701.539,0.0,1500.0,2.138156253608139,2.138156253608139,1939,جدة → جدة,Makkah Province,Makkah Province,True,1426.4762867492207,Domestic_all_time,1225.0,1,Yanbu,1225.0
2021-04-07 06:04:00,Ports,زجاج,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,701.539,0.0,1500.0,2.138156253608139,2.138156253608139,1937,جدة → جدة,Makkah Province,Makkah Province,True,1426.4762867492207,Domestic_all_time,1225.0,1,Yanbu,1225.0
2021-08-21 20:05:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,662.02,0.0,950.0,1.4350019636868978,1.4350019636868978,1800,جدة → جدة,Makkah Province,Makkah Province,True,1346.1202176268448,Domestic_all_time,1300.0,1,Yanbu,1300.0
2020-06-17 15:34:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,44.534,27.0,500.0,11.227376835676113,11.227376835676113,2231,جدة → جدة,Makkah Province,Makkah Province,True,78.10898407954018,Global_CPK,600.0,1,Jeddah,600.0
2021-09-25 19:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,730.959,0.0,1000.0,1.3680657875475917,1.3680657875475917,1765,جدة → جدة,Makkah Province,Makkah Province,True,1486.2975259906057,Domestic_all_time,1475.0,1,Yanbu,1475.0
2021-06-23 10:42:00,Ports,جبس,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,656.717,0.0,1200.0,1.8272711076460637,1.8272711076460637,1860,جدة → جدة,Makkah Province,Makkah Province,True,1335.3373477527093,Domestic_all_time,1350.0,1,Yanbu,1350.0
2021-01-22 07:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,74.388,0.0,400.0,5.377211378179275,5.377211378179275,2012,جدة → جدة,Makkah Province,Makkah Province,True,130.47045196274385,Global_CPK,0.0,0,Jeddah,0.0
2020-10-08 19:47:00,Ports,ورق,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,25.795,55.0,300.0,11.630160883892227,11.630160883892227,2117,جدة → جدة,Makkah Province,Makkah Province,True,45.24231473327657,Global_CPK,670.0,1,Jeddah,670.0
2021-10-18 17:33:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,350.863,0.0,850.0,2.422597994088861,2.422597994088861,1742,جدة → جدة,Makkah Province,Makkah Province,True,1525.544366760583,Domestic_all_time,900.0,0,Rabigh,900.0
2021-04-21 10:59:00,Ports,زجاج,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,724.887,0.0,1150.0,1.5864541645801347,1.5864541645801347,1923,جدة → جدة,Makkah Province,Makkah Province,True,1473.951007816789,Domestic_all_time,1225.0,1,Yanbu,1225.0
2021-08-15 16:16:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الدمام,جدة → الدمام,Trip,2741.081,25.0,3200.0,1.1674226336252012,1.1674226336252012,1807,جدة → جدة,Makkah Province,Makkah Province,True,5538.106949475062,Domestic_recency,3200.0,1,Dammam,3200.0
2021-01-22 07:00:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,74.388,0.0,400.0,5.377211378179275,5.377211378179275,2012,جدة → جدة,Makkah Province,Makkah Province,True,130.47045196274385,Global_CPK,0.0,0,Jeddah,0.0
2020-12-10 16:14:00,Ports,فوم,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,189.715,27.0,650.0,3.4261919194581347,3.4261919194581347,2055,جدة → جدة,Makkah Province,Makkah Province,True,332.7445528057207,Global_CPK,800.0,1,Jeddah,800.0
2021-11-01 17:52:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,رابغ,جدة → رابغ,Trip,344.537,0.0,900.0,2.612201302037227,2.612201302037227,1728,جدة → جدة,Makkah Province,Makkah Province,True,1498.0390622282514,Domestic_all_time,1000.0,1,Rabigh,1000.0
2021-05-01 22:30:00,Ports,علف البنجر,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,73.761,25.0,300.0,4.067189978443893,4.067189978443893,1912,جدة → جدة,Makkah Province,Makkah Province,True,129.37074537860877,Global_CPK,650.0,1,Jeddah,650.0
2021-10-10 19:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.269,0.0,1000.0,1.39417708000764,1.39417708000764,1750,جدة → جدة,Makkah Province,Makkah Province,True,1458.4609262212462,Domestic_all_time,1475.0,1,Yanbu,1475.0
2021-03-22 12:10:00,Ports,المنسوجات,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,733.976,27.0,1200.0,1.6349308424253655,1.6349308424253655,1953,جدة → جدة,Makkah Province,Makkah Province,True,1492.4321513744012,Domestic_all_time,1200.0,1,Yanbu,1200.0
2022-09-09 22:30:00,Ports,سلع إستهلاكية,تريلا فرش,الدمام,الدمام,ينبع,الدمام → ينبع,Trip,2951.176,22.0,4000.0,1.3553918844555526,1.3553918844555526,1416,الدمام → الدمام,Eastern Province,Eastern Province,False,5899.685756051301,Domestic_all_time,4725.0,1,Yanbu,4725.0
2023-03-15 01:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,676.524,0.0,1000.0,1.4781441604436798,1.4781441604436798,1230,جدة → جدة,Makkah Province,Makkah Province,True,1375.61196657168,Domestic_all_time,1450.0,1,Yanbu,1450.0
2024-09-16 20:00:00,Ports,زجاج ليفي,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3610.701,25.0,6500.0,1.800204447834368,1.800204447834368,678,الدمام → الدمام,Eastern Province,Eastern Province,True,7205.270670487133,Domestic_all_time,7000.0,1,Tabuk,9600.0
2023-10-22 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1008,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2023-11-27 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,28.0,735.0,3.964444060885231,3.964444060885231,972,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2023-07-21 23:30:00,Ports,كيماوي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.272,25.0,700.0,3.7180249851279004,3.7180249851279004,1101,جدة → جدة,Makkah Province,Makkah Province,True,330.21364913601263,Global_CPK,1050.0,1,Jeddah,1050.0
2024-04-13 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,700.0,3.7204160488118583,3.7204160488118583,834,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1180.0
2024-06-29 17:00:00,Ports,كابلات,تريلا فرش,الرياض,الرياض,الرياض,الرياض → الرياض,Trip,64.983,25.0,675.0,10.387332071464844,10.387332071464844,758,الرياض → الرياض,Riyadh Province,Riyadh Province,False,113.97485320071765,Global_CPK,900.0,1,Riyadh,900.0
2024-08-25 23:30:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,716.889,25.0,1350.0,1.8831367199106137,1.8831367199106137,700,جدة → جدة,Makkah Province,Makkah Province,True,1457.6882521589848,Domestic_all_time,1850.0,1,Yanbu,1850.0
2024-07-12 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.551,25.0,6500.0,1.835354058151358,1.835354058151358,744,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.279608124399,Domestic_all_time,7000.0,1,Tabuk,7000.0
2024-04-28 23:30:00,Ports,معدات,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3540.959,25.0,6500.0,1.835660904291747,1.835660904291747,819,الدمام → الدمام,Eastern Province,Eastern Province,True,7066.098252970115,Domestic_all_time,7000.0,1,Tabuk,10100.0
2022-10-24 22:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الدمام,جدة → الدمام,Trip,2714.933,0.0,3200.0,1.1786662875290108,1.1786662875290108,1371,جدة → جدة,Makkah Province,Makkah Province,True,5485.277273695735,Domestic_recency,3850.0,1,Dammam,3880.0
2024-06-21 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,765,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2023-07-02 09:00:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.342,0.0,1450.0,2.021351043156542,2.021351043156542,1121,جدة → جدة,Makkah Province,Makkah Province,True,1458.609360975312,Domestic_all_time,1625.0,1,Yanbu,1625.0
2023-05-07 23:00:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,الجبيل,الدمام → الجبيل,Trip,225.078,28.0,790.0,3.509894347737229,3.509894347737229,1176,الدمام → الدمام,Eastern Province,Eastern Province,True,799.2893490085979,Domestic_all_time,1050.0,1,Jubail,1050.0
2024-07-06 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3610.699,25.0,6500.0,1.8002054449844753,1.8002054449844753,750,الدمام → الدمام,Eastern Province,Eastern Province,True,7205.266679422422,Domestic_all_time,7000.0,1,Tabuk,7000.0
2023-10-08 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1022,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2023-07-31 11:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,KAEC,جدة → KAEC,Trip,288.369,0.0,650.0,2.254056434637565,2.254056434637565,1092,جدة → جدة,Makkah Province,Makkah Province,True,505.77557888428896,Global_CPK,1000.0,1,King Abdullah,1000.0
2024-05-08 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,الدمام,الدمام → الدمام,Trip,3763.211,25.0,6500.0,1.7272483525372349,1.7272483525372349,809,الدمام → الدمام,Eastern Province,Eastern Province,False,6600.363499504883,Global_CPK,7000.0,1,,7000.0
2023-05-09 09:30:00,Ports,معدات,تريلا فرش,جدة,جدة,Khamis Mushait,جدة → Khamis Mushait,Trip,1499.901,0.0,2300.0,1.533434540012974,1.533434540012974,1175,جدة → جدة,Makkah Province,Makkah Province,False,3800.1444150191624,Domestic_all_time,2800.0,1,Khamis Mushait,2800.0
2022-12-01 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,649.253,0.0,1100.0,1.6942547820341223,1.6942547820341223,1333,جدة → جدة,Makkah Province,Makkah Province,True,1320.160402487662,Domestic_all_time,1450.0,1,Yanbu,1620.0
2024-04-10 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,750.0,3.9861600522984197,3.9861600522984197,837,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1150.0
2024-06-29 17:00:00,Ports,كابلات,تريلا فرش,الرياض,الرياض,الرياض,الرياض → الرياض,Trip,64.983,25.0,675.0,10.387332071464844,10.387332071464844,758,الرياض → الرياض,Riyadh Province,Riyadh Province,False,113.97485320071765,Global_CPK,900.0,1,Riyadh,900.0
2023-10-16 22:30:00,Ports,كيماوي,تريلا فرش,الدمام,الدمام,الجبيل,الدمام → الجبيل,Trip,206.686,23.0,790.0,3.8222230823568117,3.8222230823568117,1014,الدمام → الدمام,Eastern Province,Eastern Province,True,733.9763032779351,Domestic_all_time,1050.0,1,Jubail,1050.0
2024-06-20 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,تبوك,الدمام → تبوك,Trip,3541.793,25.0,6500.0,1.8352286539614258,1.8352286539614258,766,الدمام → الدمام,Eastern Province,Eastern Province,True,7067.7625269543605,Domestic_all_time,7000.0,1,Tabuk,7000.0
2023-06-17 08:30:00,Ports,معدات,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,3074.978,0.0,3880.0,1.2617976453815278,1.2617976453815278,1136,جدة → جدة,Makkah Province,Makkah Province,True,5393.259254657931,Global_CPK,4700.0,1,,4700.0
2023-10-26 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.218,0.0,735.0,3.9682968178038855,3.9682968178038855,1004,جدة → جدة,Makkah Province,Makkah Province,True,324.85718357309634,Global_CPK,1050.0,1,Jeddah,1050.0
2024-03-14 20:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,60.978,25.0,260.0,4.263832857751976,4.263832857751976,864,جدة → جدة,Makkah Province,Makkah Province,True,106.95041162262993,Global_CPK,350.0,1,Jeddah,380.0
2021-11-26 19:18:00,Ports,بودرة طلاء,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,668.855,0.0,945.0,1.4128622795673202,1.4128622795673202,1703,جدة → جدة,Makkah Province,Makkah Province,True,1360.0181839835705,Domestic_all_time,1400.0,1,Yanbu,1400.0
2024-02-25 21:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,37.674,25.0,450.0,11.944577161968466,11.944577161968466,882,جدة → جدة,Makkah Province,Makkah Province,True,66.07710661994423,Global_CPK,790.0,1,Jeddah,815.0
2024-03-15 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,28.0,700.0,3.7204160488118583,3.7204160488118583,863,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1180.0
2023-02-17 22:30:00,Ports,كيماوي,تريلا فرش,الدمام,الدمام,ينبع,الدمام → ينبع,Trip,2899.226,28.0,3500.0,1.2072187542468231,1.2072187542468231,1255,الدمام → الدمام,Eastern Province,Eastern Province,False,5795.832690349064,Domestic_all_time,4100.0,1,Yanbu,4100.0
2022-02-02 14:54:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الجبيل,جدة → الجبيل,Trip,2849.515,0.0,3400.0,1.193185507007333,1.193185507007333,1636,جدة → جدة,Makkah Province,Makkah Province,True,3286.960082591718,Domestic_all_time,3800.0,1,Jubail,3800.0
2023-07-10 15:00:00,Ports,كيماوي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.272,25.0,700.0,3.7180249851279004,3.7180249851279004,1113,جدة → جدة,Makkah Province,Makkah Province,True,330.21364913601263,Global_CPK,1050.0,1,Jeddah,1050.0
2023-10-22 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1008,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2021-11-17 13:37:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,الدمام,جدة → الدمام,Trip,2739.521,0.0,3200.0,1.1680874138216133,1.1680874138216133,1713,جدة → جدة,Makkah Province,Makkah Province,True,5534.955110167438,Domestic_recency,3300.0,1,Dammam,3300.0
2023-10-31 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.218,23.0,735.0,3.9682968178038855,3.9682968178038855,999,جدة → جدة,Makkah Province,Makkah Province,True,324.85718357309634,Global_CPK,1050.0,1,Jeddah,1050.0
2023-10-22 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.398,23.0,735.0,3.964444060885231,3.964444060885231,1008,جدة → جدة,Makkah Province,Makkah Province,True,325.172888812561,Global_CPK,1050.0,1,Jeddah,1050.0
2024-10-23 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,641.17,25.0,1400.0,2.1835082739367095,2.1835082739367095,641,جدة → جدة,Makkah Province,Makkah Province,True,1303.7248118422465,Domestic_all_time,1850.0,1,Yanbu,1850.0
2023-06-25 08:30:00,Ports,بلاستيك,تريلا فرش,جدة,جدة,KAEC,جدة → KAEC,Trip,288.369,0.0,950.0,3.294390173701056,3.294390173701056,1128,جدة → جدة,Makkah Province,Makkah Province,True,505.77557888428896,Global_CPK,1000.0,1,King Abdullah,1000.0
2023-09-18 23:30:00,Ports,بلاستيك,تريلا فرش,الدمام,الدمام,الجبيل,الدمام → الجبيل,Trip,228.218,25.0,790.0,3.461602502870063,3.461602502870063,1042,الدمام → الدمام,Eastern Province,Eastern Province,True,810.4400103610491,Domestic_all_time,1050.0,1,Jubail,1050.0
2024-02-05 22:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,185.132,28.0,735.0,3.970140224272411,3.970140224272411,902,جدة → جدة,Makkah Province,Makkah Province,True,324.7063466253521,Global_CPK,1150.0,1,Jeddah,1150.0
2023-02-19 09:00:00,Ports,جبس,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,666.914,0.0,1300.0,1.9492768183004106,1.9492768183004106,1254,جدة → جدة,Makkah Province,Makkah Province,True,1356.0714462076517,Domestic_all_time,1600.0,1,Yanbu,1630.0
2024-05-05 23:30:00,Ports,زجاج ليفي,تريلا فرش,جدة,جدة,جدة,جدة → جدة,Trip,188.151,25.0,735.0,3.9064368512524514,3.9064368512524514,812,جدة → جدة,Makkah Province,Makkah Province,True,330.0014250583726,Global_CPK,1150.0,1,Jeddah,1180.0
2023-07-18 20:30:00,Ports,سلع إستهلاكية,تريلا فرش,جدة,جدة,ينبع,جدة → ينبع,Trip,717.327,0.0,1200.0,1.6728772233583846,1.6728772233583846,1104,جدة → جدة,Makkah Province,Makkah Province,True,1458.5788606833808,Domestic_all_time,1625.0,1,Yanbu,1625.0
